ts,embb_ue_count,embb_bps,embb_rtt,embb_rate,embb_action,urllc_ue_count,urllc_bps,urllc_max_rtt,urllc_rate,urllc_action,mmtc_ue_count,mmtc_bps,mmtc_rtt,mmtc_rate,mmtc_action
2026-01-19T20:12:45.695630Z,1,0,0.921,50mbit,none,1,0,0.174,10mbit,none,1,0,0.136,500kbit,none
2026-01-19T20:12:47.695560Z,1,0,0.853,50mbit,none,1,0,0.187,10mbit,none,1,0,0.147,500kbit,none
2026-01-19T20:12:49.695465Z,1,0,0.306,50mbit,none,1,0,,10mbit,none,1,0,0.160,500kbit,none
2026-01-19T20:12:51.696073Z,1,0,0.778,50mbit,none,1,0,0.136,10mbit,none,1,0,0.167,500kbit,none
2026-01-19T20:12:53.696091Z,1,0,0.766,50mbit,none,1,0,0.136,10mbit,none,1,0,0.176,500kbit,none
2026-01-19T20:12:55.695589Z,1,0,0.755,50mbit,none,1,0,0.178,10mbit,none,1,0,0.261,500kbit,none
2026-01-19T20:12:57.695828Z,1,0,0.848,50mbit,none,1,0,,10mbit,none,1,0,0.169,500kbit,none
2026-01-19T20:12:59.695831Z,1,0,0.839,50mbit,none,1,0,0.219,10mbit,none,1,0,0.160,500kbit,none
2026-01-19T20:13:01.695735Z,1,0,0.708,50mbit,none,1,0,,10mbit,none,1,0,0.148,500kbit,none
2026-01-19T20:13:03.696126Z,1,0,0.776,50mbit,none,1,0,0.169,10mbit,none,1,0,0.165,500kbit,none
2026-01-19T20:13:05.696309Z,1,0,0.796,50mbit,none,1,0,,10mbit,none,1,0,0.165,500kbit,none
2026-01-19T20:13:07.695788Z,1,0,0.797,50mbit,none,1,0,0.146,10mbit,none,1,0,0.279,500kbit,none
2026-01-19T20:13:09.696139Z,1,0,0.378,50mbit,none,1,0,,10mbit,none,1,0,0.165,500kbit,none
2026-01-19T20:13:11.695737Z,1,0,0.275,50mbit,none,1,0,,10mbit,none,1,0,0.145,500kbit,none
2026-01-19T20:13:13.696274Z,1,0,0.367,50mbit,none,1,0,0.190,10mbit,none,1,0,0.219,500kbit,none
2026-01-19T20:13:15.695593Z,1,0,0.335,50mbit,none,1,0,0.215,10mbit,none,1,0,0.346,500kbit,none
2026-01-19T20:13:17.696213Z,1,0,0.691,50mbit,none,1,0,0.126,10mbit,none,1,0,0.182,500kbit,none
2026-01-19T20:13:19.695341Z,1,0,0.472,50mbit,none,1,0,,10mbit,none,1,0,0.604,500kbit,none
2026-01-19T20:13:21.695960Z,1,0,0.635,50mbit,none,1,0,0.219,10mbit,none,1,0,0.202,500kbit,none
2026-01-19T20:13:23.695212Z,1,0,0.345,50mbit,none,1,0,,10mbit,none,1,0,0.161,500kbit,none
2026-01-19T20:13:25.693708Z,1,0,0.437,50mbit,none,1,0,0.435,10mbit,urllc_warn,1,0,0.153,500kbit,none
2026-01-19T20:13:27.695973Z,1,0,0.391,50mbit,none,1,0,0.204,10mbit,none,1,0,0.148,500kbit,none
2026-01-19T20:13:29.695785Z,1,0,0.765,50mbit,none,1,0,,10mbit,none,1,0,0.158,500kbit,none
2026-01-19T20:13:31.696291Z,1,0,0.331,50mbit,none,1,0,,10mbit,none,1,0,0.189,500kbit,none
2026-01-19T20:13:33.695204Z,1,0,0.368,50mbit,none,1,0,0.209,10mbit,none,1,0,0.151,500kbit,none
2026-01-19T20:13:35.695298Z,1,0,0.393,50mbit,none,1,0,0.211,10mbit,none,1,0,0.131,500kbit,none
2026-01-19T20:13:37.695957Z,1,0,0.398,50mbit,none,1,0,0.157,10mbit,none,1,0,0.163,500kbit,none
2026-01-19T20:13:39.695621Z,1,0,0.682,50mbit,none,1,0,0.274,10mbit,none,1,0,0.181,500kbit,none
2026-01-19T20:13:41.695655Z,1,0,0.754,50mbit,none,1,0,,10mbit,none,1,0,0.177,500kbit,none
2026-01-19T20:13:43.695202Z,1,0,0.390,50mbit,none,1,0,0.182,10mbit,none,1,0,0.189,500kbit,none
2026-01-19T20:13:45.695510Z,1,0,0.789,50mbit,none,1,0,0.142,10mbit,none,1,0,0.124,500kbit,none
2026-01-19T20:13:47.695707Z,1,0,0.896,50mbit,none,1,0,0.196,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T20:13:49.695942Z,1,0,0.360,50mbit,none,1,0,,10mbit,none,1,0,0.169,500kbit,restore
2026-01-19T20:13:51.695583Z,1,0,0.755,50mbit,none,1,0,0.151,10mbit,none,1,0,0.151,500kbit,none
2026-01-19T20:13:53.695472Z,1,0,0.381,50mbit,none,1,0,,10mbit,none,1,0,0.167,500kbit,none
2026-01-19T20:13:55.695886Z,1,0,0.303,50mbit,none,1,0,,10mbit,none,1,0,0.382,500kbit,none
2026-01-19T20:13:57.695146Z,1,0,0.889,50mbit,none,1,0,,10mbit,none,1,0,0.174,500kbit,none
2026-01-19T20:13:59.696161Z,1,0,0.750,50mbit,none,1,0,0.153,10mbit,none,1,0,0.173,500kbit,none
2026-01-19T20:14:01.695617Z,1,0,0.940,50mbit,none,1,0,,10mbit,none,1,0,0.316,500kbit,none
2026-01-19T20:14:03.696085Z,1,0,0.763,50mbit,none,1,0,,10mbit,none,1,0,0.291,500kbit,none
2026-01-19T20:14:05.695253Z,1,0,0.860,50mbit,none,1,0,0.194,10mbit,none,1,0,0.169,500kbit,none
2026-01-19T20:14:07.695540Z,1,0,0.848,50mbit,none,1,0,0.130,10mbit,none,1,0,0.268,500kbit,none
2026-01-19T20:14:09.696013Z,1,0,0.852,50mbit,none,1,0,0.162,10mbit,none,1,0,0.168,500kbit,none
2026-01-19T20:14:11.695852Z,1,0,0.715,50mbit,none,1,0,0.213,10mbit,none,1,0,0.223,500kbit,none
2026-01-19T20:14:13.695310Z,1,0,0.776,50mbit,none,1,0,0.213,10mbit,none,1,0,0.140,500kbit,none
2026-01-19T20:14:15.695625Z,1,0,0.312,50mbit,none,1,0,,10mbit,none,1,0,0.192,500kbit,none
2026-01-19T20:14:17.695688Z,1,0,0.935,50mbit,none,1,0,0.160,10mbit,none,1,0,0.134,500kbit,none
2026-01-19T20:14:19.695453Z,1,0,0.870,50mbit,none,1,0,,10mbit,none,1,0,0.152,500kbit,none
2026-01-19T20:14:21.695368Z,1,0,0.837,50mbit,none,1,0,0.251,10mbit,none,1,0,0.260,500kbit,none
2026-01-19T20:14:23.695674Z,1,0,0.825,50mbit,none,1,0,0.176,10mbit,none,1,0,0.147,500kbit,none
2026-01-19T20:14:25.695212Z,1,0,0.773,50mbit,none,1,0,,10mbit,none,1,0,0.156,500kbit,none
2026-01-19T20:14:27.695529Z,1,0,0.867,50mbit,none,1,0,0.248,10mbit,none,1,0,0.160,500kbit,none
2026-01-19T20:14:29.695461Z,1,0,0.797,50mbit,none,1,0,,10mbit,none,1,0,0.186,500kbit,none
2026-01-19T20:14:31.695240Z,1,0,0.908,50mbit,none,1,0,0.186,10mbit,none,1,0,0.168,500kbit,none
2026-01-19T20:14:33.695059Z,1,0,0.817,50mbit,none,1,0,0.148,10mbit,none,1,0,0.146,500kbit,none
2026-01-19T20:14:35.695291Z,1,0,0.835,50mbit,none,1,0,0.221,10mbit,none,1,0,0.233,500kbit,none
2026-01-19T20:14:37.695233Z,1,0,0.302,50mbit,none,1,0,0.161,10mbit,none,1,0,0.160,500kbit,none
2026-01-19T20:14:39.694919Z,1,0,0.217,50mbit,none,1,0,0.229,10mbit,none,1,0,0.147,500kbit,none
2026-01-19T20:14:41.695281Z,1,0,0.313,50mbit,none,1,0,,10mbit,none,1,0,0.161,500kbit,none
2026-01-19T20:14:43.695926Z,1,0,1.024,50mbit,none,1,0,,10mbit,none,1,0,0.175,500kbit,none
2026-01-19T20:14:45.695958Z,1,0,0.782,50mbit,none,1,0,0.185,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T20:14:47.695484Z,1,0,0.987,50mbit,none,1,0,0.152,10mbit,none,1,0,0.186,500kbit,restore
2026-01-19T20:14:49.696282Z,1,0,0.589,50mbit,none,1,0,,10mbit,none,1,0,0.158,500kbit,none
2026-01-19T20:14:51.695908Z,1,0,0.783,50mbit,none,1,0,,10mbit,none,1,0,0.185,500kbit,none
2026-01-19T20:14:53.695151Z,1,0,0.799,50mbit,none,1,0,0.172,10mbit,none,1,0,0.346,500kbit,none
2026-01-19T20:14:55.695159Z,1,0,0.890,50mbit,none,1,0,,10mbit,none,1,0,0.170,500kbit,none
2026-01-19T20:14:57.695266Z,1,0,0.324,50mbit,none,1,0,0.246,10mbit,none,1,0,0.155,500kbit,none
2026-01-19T20:14:59.695578Z,1,0,0.777,50mbit,none,1,0,0.202,10mbit,none,1,0,0.171,500kbit,none
2026-01-19T20:15:01.694535Z,1,0,0.282,50mbit,none,1,0,,10mbit,none,1,0,0.159,500kbit,none
2026-01-19T20:15:03.695497Z,1,0,0.800,50mbit,none,1,0,0.134,10mbit,none,1,0,0.147,500kbit,none
2026-01-19T20:15:05.695572Z,1,0,0.786,50mbit,none,1,0,0.181,10mbit,none,1,0,0.146,500kbit,none
2026-01-19T20:15:07.695666Z,1,0,0.298,50mbit,none,1,0,0.167,10mbit,none,1,0,0.161,500kbit,none
2026-01-19T20:15:09.696110Z,1,0,0.823,50mbit,none,1,0,0.146,10mbit,none,1,0,0.149,500kbit,none
2026-01-19T20:15:11.695270Z,1,0,0.326,50mbit,none,1,0,0.643,10mbit,urllc_self_alert,1,0,0.240,500kbit,none
2026-01-19T20:15:13.695826Z,1,0,0.857,50mbit,none,1,0,0.164,10mbit,none,1,0,0.159,500kbit,none
2026-01-19T20:15:15.695719Z,1,0,0.798,50mbit,none,1,0,0.136,10mbit,none,1,0,0.174,500kbit,none
2026-01-19T20:15:17.696228Z,1,0,0.311,50mbit,none,1,0,0.146,10mbit,none,1,0,0.167,500kbit,none
2026-01-19T20:15:19.695899Z,1,0,0.761,50mbit,none,1,0,0.159,10mbit,none,1,0,0.177,500kbit,none
2026-01-19T20:15:21.695815Z,1,0,0.714,50mbit,none,1,0,,10mbit,none,1,0,0.166,500kbit,none
2026-01-19T20:15:23.695457Z,1,0,0.911,50mbit,none,1,0,0.197,10mbit,none,1,0,0.180,500kbit,none
2026-01-19T20:15:25.695259Z,1,0,0.757,50mbit,none,1,0,0.147,10mbit,none,1,0,0.176,500kbit,none
2026-01-19T20:15:27.695465Z,1,0,0.891,50mbit,none,1,0,0.207,10mbit,none,1,0,0.149,500kbit,none
2026-01-19T20:15:29.695565Z,1,0,0.937,50mbit,none,1,0,0.229,10mbit,none,1,0,0.164,500kbit,none
2026-01-19T20:15:31.695527Z,1,0,0.746,50mbit,none,1,0,0.183,10mbit,none,1,0,0.237,500kbit,none
2026-01-19T20:15:33.695951Z,1,0,0.365,50mbit,none,1,0,0.133,10mbit,none,1,0,0.150,500kbit,none
2026-01-19T20:15:35.695857Z,1,0,0.816,50mbit,none,1,0,,10mbit,none,1,0,0.159,500kbit,none
2026-01-19T20:15:37.695537Z,1,0,0.854,50mbit,none,1,0,0.196,10mbit,none,1,0,0.165,500kbit,none
2026-01-19T20:15:39.696126Z,1,0,0.278,50mbit,none,1,0,,10mbit,none,1,0,0.164,500kbit,none
2026-01-19T20:15:41.696036Z,1,0,0.746,50mbit,none,1,0,0.130,10mbit,none,1,0,0.202,500kbit,none
2026-01-19T20:15:43.695627Z,1,0,0.615,50mbit,none,1,0,0.166,10mbit,none,1,0,0.161,500kbit,none
2026-01-19T20:15:45.695688Z,1,0,0.830,50mbit,none,1,0,0.145,10mbit,none,1,0,0.157,500kbit,none
2026-01-19T20:15:47.695775Z,1,0,0.854,50mbit,none,1,0,0.147,10mbit,none,1,0,0.158,500kbit,none
2026-01-19T20:15:49.696261Z,1,0,0.809,50mbit,none,1,0,0.175,10mbit,none,1,0,0.153,500kbit,none
2026-01-19T20:15:51.695419Z,1,0,0.346,50mbit,none,1,0,,10mbit,none,1,0,0.150,500kbit,none
2026-01-19T20:15:53.696270Z,1,0,0.787,50mbit,none,1,0,0.201,10mbit,none,1,0,0.201,500kbit,none
2026-01-19T20:15:55.695500Z,1,0,0.783,50mbit,none,1,0,0.139,10mbit,none,1,0,0.138,500kbit,none
2026-01-19T20:15:57.695441Z,1,0,0.899,50mbit,none,1,0,,10mbit,none,1,0,0.220,500kbit,none
2026-01-19T20:15:59.695706Z,1,0,0.656,50mbit,none,1,0,0.179,10mbit,none,1,0,0.180,500kbit,none
2026-01-19T20:16:01.695177Z,1,0,0.311,50mbit,none,1,0,,10mbit,none,1,0,0.163,500kbit,none
2026-01-19T20:16:03.695990Z,1,0,0.488,50mbit,none,1,0,0.184,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T20:16:05.695681Z,1,0,0.293,50mbit,none,1,0,,10mbit,none,1,0,0.160,500kbit,restore
2026-01-19T20:16:07.695834Z,1,0,0.320,50mbit,none,1,0,,10mbit,none,1,0,0.173,500kbit,none
2026-01-19T20:16:09.695959Z,1,0,0.824,50mbit,none,1,0,0.140,10mbit,none,1,0,0.143,500kbit,none
2026-01-19T20:16:11.694904Z,1,0,0.343,50mbit,none,1,0,0.434,10mbit,urllc_warn,1,0,0.159,500kbit,none
2026-01-19T20:16:13.696001Z,1,0,0.718,50mbit,none,1,0,,10mbit,none,1,0,0.241,500kbit,none
2026-01-19T20:16:15.695818Z,1,0,0.846,50mbit,none,1,0,0.188,10mbit,none,1,0,0.159,500kbit,none
2026-01-19T20:16:17.696018Z,1,0,0.857,50mbit,none,1,0,0.252,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T20:16:19.695861Z,1,0,0.767,50mbit,none,1,0,,10mbit,none,1,0,0.154,500kbit,restore
2026-01-19T20:16:21.695548Z,1,0,0.628,50mbit,none,1,0,0.178,10mbit,none,1,0,0.152,500kbit,none
2026-01-19T20:16:23.695683Z,1,0,0.832,50mbit,none,1,0,0.188,10mbit,none,1,0,0.219,500kbit,none
2026-01-19T20:16:25.695616Z,1,0,0.822,50mbit,none,1,0,,10mbit,none,1,0,0.272,500kbit,none
2026-01-19T20:16:27.696035Z,1,0,0.845,50mbit,none,1,0,0.171,10mbit,none,1,0,0.157,500kbit,none
2026-01-19T20:16:29.696011Z,1,0,0.890,50mbit,none,1,0,0.158,10mbit,none,1,0,0.150,500kbit,none
2026-01-19T20:16:31.695831Z,1,0,0.838,50mbit,none,1,0,0.201,10mbit,none,1,0,0.146,500kbit,none
2026-01-19T20:16:33.696199Z,1,0,0.862,50mbit,none,1,0,,10mbit,none,1,0,0.155,500kbit,none
2026-01-19T20:16:35.695588Z,1,0,0.846,50mbit,none,1,0,,10mbit,none,1,0,0.224,500kbit,none
2026-01-19T20:16:37.695895Z,1,0,1.005,50mbit,none,1,0,0.210,10mbit,none,1,0,0.165,500kbit,none
2026-01-19T20:16:39.695704Z,1,0,0.760,50mbit,none,1,0,0.153,10mbit,none,1,0,0.272,500kbit,none
2026-01-19T20:16:41.695569Z,1,0,0.280,50mbit,none,1,0,,10mbit,none,1,0,0.160,500kbit,none
2026-01-19T20:16:43.696155Z,1,0,0.278,50mbit,none,1,0,,10mbit,none,1,0,0.153,500kbit,none
2026-01-19T20:16:45.695890Z,1,0,0.281,50mbit,none,1,0,0.139,10mbit,none,1,0,0.149,500kbit,none
2026-01-19T20:16:47.694991Z,1,0,0.880,50mbit,none,1,0,0.154,10mbit,none,1,0,0.165,500kbit,none
2026-01-19T20:16:49.695499Z,1,0,0.397,50mbit,none,1,0,,10mbit,none,1,0,0.188,500kbit,none
2026-01-19T20:16:51.695503Z,1,0,0.345,50mbit,none,1,0,,10mbit,none,1,0,0.245,500kbit,none
2026-01-19T20:16:53.695423Z,1,0,0.841,50mbit,none,1,0,,10mbit,none,1,0,0.175,500kbit,none
2026-01-19T20:16:55.695443Z,1,0,0.761,50mbit,none,1,0,0.149,10mbit,none,1,0,0.213,500kbit,none
2026-01-19T20:16:57.695710Z,1,0,0.773,50mbit,none,1,0,0.157,10mbit,none,1,0,0.145,500kbit,none
2026-01-19T20:16:59.695496Z,1,0,0.401,50mbit,none,1,0,0.144,10mbit,none,1,0,0.146,500kbit,none
2026-01-19T20:17:01.695668Z,1,0,0.286,50mbit,none,1,0,0.193,10mbit,none,1,0,0.143,500kbit,none
2026-01-19T20:17:03.695191Z,1,0,0.915,50mbit,none,1,0,,10mbit,none,1,0,0.181,500kbit,none
2026-01-19T20:17:05.696083Z,1,0,0.313,50mbit,none,1,0,0.161,10mbit,none,1,0,0.148,500kbit,none
2026-01-19T20:17:07.695187Z,1,0,0.921,50mbit,none,1,0,,10mbit,none,1,0,0.175,500kbit,none
2026-01-19T20:17:09.695446Z,1,0,0.824,50mbit,none,1,0,0.144,10mbit,none,1,0,0.154,500kbit,none
2026-01-19T20:17:11.695556Z,1,0,0.276,50mbit,none,1,0,,10mbit,none,1,0,0.152,500kbit,none
2026-01-19T20:17:13.695566Z,1,0,0.916,50mbit,none,1,0,,10mbit,none,1,0,0.176,500kbit,none
2026-01-19T20:17:15.695486Z,1,0,0.880,50mbit,none,1,0,0.270,10mbit,none,1,0,0.269,500kbit,none
2026-01-19T20:17:17.695574Z,1,0,0.859,50mbit,none,1,0,,10mbit,none,1,0,0.158,500kbit,none
2026-01-19T20:17:19.696009Z,1,0,0.774,50mbit,none,1,0,0.128,10mbit,none,1,0,0.132,500kbit,none
2026-01-19T20:17:21.695748Z,1,0,0.273,50mbit,none,1,0,,10mbit,none,1,0,0.277,500kbit,none
2026-01-19T20:17:23.695859Z,1,0,0.728,50mbit,none,1,0,0.149,10mbit,none,1,0,0.161,500kbit,none
2026-01-19T20:17:25.696271Z,1,0,0.315,50mbit,none,1,0,,10mbit,none,1,0,0.251,500kbit,none
2026-01-19T20:17:27.694335Z,1,0,0.757,50mbit,none,1,0,0.317,10mbit,urllc_warn,1,0,0.171,500kbit,none
2026-01-19T20:17:29.695264Z,1,0,0.353,50mbit,none,1,0,,10mbit,none,1,0,0.234,500kbit,none
2026-01-19T20:17:31.695157Z,1,0,0.280,50mbit,none,1,0,0.151,10mbit,none,1,0,0.177,500kbit,none
2026-01-19T20:17:33.695650Z,1,0,0.680,50mbit,none,1,0,0.144,10mbit,none,1,0,0.185,500kbit,none
2026-01-19T20:17:35.695163Z,1,0,0.848,50mbit,none,1,0,,10mbit,none,1,0,0.211,500kbit,none
2026-01-19T20:17:37.695435Z,1,0,0.911,50mbit,none,1,0,0.170,10mbit,none,1,0,0.168,500kbit,none
2026-01-19T20:17:39.695504Z,1,0,0.306,50mbit,none,1,0,,10mbit,none,1,0,0.227,500kbit,none
2026-01-19T20:17:41.695353Z,1,0,0.841,50mbit,none,1,0,0.170,10mbit,none,1,0,0.178,500kbit,none
2026-01-19T20:17:43.696351Z,1,0,0.811,50mbit,none,1,0,0.169,10mbit,none,1,0,0.167,500kbit,none
2026-01-19T20:17:45.696155Z,1,0,0.815,50mbit,none,1,0,0.169,10mbit,none,1,0,0.161,500kbit,none
2026-01-19T20:17:47.695478Z,1,0,1.106,50mbit,none,1,0,0.180,10mbit,none,1,0,0.176,500kbit,none
2026-01-19T20:17:49.695525Z,1,0,0.397,50mbit,none,1,0,0.156,10mbit,none,1,0,0.275,500kbit,none
2026-01-19T20:17:51.695509Z,1,0,0.813,50mbit,none,1,0,,10mbit,none,1,0,0.164,500kbit,none
2026-01-19T20:17:53.695722Z,1,0,1.025,50mbit,none,1,0,0.141,10mbit,none,1,0,0.241,500kbit,none
2026-01-19T20:17:55.695278Z,1,0,0.779,50mbit,none,1,0,0.241,10mbit,none,1,0,0.295,500kbit,none
2026-01-19T20:17:57.695330Z,1,0,0.967,50mbit,none,1,0,,10mbit,none,1,0,0.160,500kbit,none
2026-01-19T20:17:59.695521Z,1,0,0.882,50mbit,none,1,0,0.300,10mbit,none,1,0,0.252,500kbit,none
2026-01-19T20:18:01.695389Z,1,0,0.941,50mbit,none,1,0,,10mbit,none,1,0,0.197,500kbit,none
2026-01-19T20:18:03.695344Z,1,0,0.935,50mbit,none,1,0,0.233,10mbit,none,1,0,0.176,500kbit,none
2026-01-19T20:18:05.694770Z,1,0,0.374,50mbit,none,1,0,0.184,10mbit,none,1,0,0.178,500kbit,none
2026-01-19T20:18:07.695844Z,1,0,0.821,50mbit,none,1,0,0.187,10mbit,none,1,0,0.290,500kbit,none
2026-01-19T20:18:09.695202Z,1,0,0.903,50mbit,none,1,0,0.155,10mbit,none,1,0,0.207,500kbit,none
2026-01-19T20:18:11.695481Z,1,0,0.297,50mbit,none,1,0,0.198,10mbit,none,1,0,0.153,500kbit,none
2026-01-19T20:18:13.695289Z,1,0,0.908,50mbit,none,1,0,,10mbit,none,1,0,0.207,500kbit,none
2026-01-19T20:18:15.695397Z,1,0,0.735,50mbit,none,1,0,,10mbit,none,1,0,0.152,500kbit,none
2026-01-19T20:18:17.696177Z,1,0,0.903,50mbit,none,1,0,,10mbit,none,1,0,0.165,500kbit,none
2026-01-19T20:18:19.696379Z,1,0,0.865,50mbit,none,1,0,,10mbit,none,1,0,0.217,500kbit,none
2026-01-19T20:18:21.695488Z,1,0,0.960,50mbit,none,1,0,,10mbit,none,1,0,0.156,500kbit,none
2026-01-19T20:18:23.695554Z,1,0,0.978,50mbit,none,1,0,0.169,10mbit,none,1,0,0.158,500kbit,none
2026-01-19T20:18:25.696038Z,1,0,0.895,50mbit,none,1,0,,10mbit,none,1,0,0.160,500kbit,none
2026-01-19T20:18:27.695345Z,1,0,0.414,50mbit,none,1,0,0.164,10mbit,none,1,0,0.184,500kbit,none
2026-01-19T20:18:29.696249Z,1,0,0.905,50mbit,none,1,0,0.181,10mbit,none,1,0,0.163,500kbit,none
2026-01-19T20:18:31.695933Z,1,0,0.875,50mbit,none,1,0,0.147,10mbit,none,1,0,0.266,500kbit,none
2026-01-19T20:18:33.695189Z,1,0,1.019,50mbit,none,1,0,0.201,10mbit,none,1,0,0.201,500kbit,none
2026-01-19T20:18:35.695595Z,1,0,0.918,50mbit,none,1,0,0.319,10mbit,urllc_warn,1,0,0.164,500kbit,none
2026-01-19T20:18:37.695513Z,1,0,1.020,50mbit,none,1,0,0.174,10mbit,none,1,0,0.165,500kbit,none
2026-01-19T20:18:39.695919Z,1,0,0.311,50mbit,none,1,0,,10mbit,none,1,0,0.157,500kbit,none
2026-01-19T20:18:41.696145Z,1,0,1.025,50mbit,none,1,0,0.210,10mbit,none,1,0,0.156,500kbit,none
2026-01-19T20:18:43.695393Z,1,0,0.445,50mbit,none,1,0,0.653,10mbit,urllc_self_alert,1,0,0.174,500kbit,none
2026-01-19T20:18:45.695882Z,1,0,0.933,50mbit,none,1,0,0.192,10mbit,none,1,0,0.186,500kbit,none
2026-01-19T20:18:47.695248Z,1,0,0.381,50mbit,none,1,0,0.636,10mbit,urllc_self_alert,1,0,,800kbit,self_bump
2026-01-19T20:18:49.693480Z,1,0,0.931,50mbit,none,1,0,0.169,10mbit,none,1,0,0.163,500kbit,restore
2026-01-19T20:18:51.695478Z,1,0,0.731,50mbit,none,1,0,0.223,10mbit,none,1,0,0.176,500kbit,none
2026-01-19T20:18:53.696313Z,1,0,0.305,50mbit,none,1,0,0.142,10mbit,none,1,0,0.157,500kbit,none
2026-01-19T20:18:55.695883Z,1,0,0.885,50mbit,none,1,0,,10mbit,none,1,0,0.174,500kbit,none
2026-01-19T20:18:57.696114Z,1,0,0.952,50mbit,none,1,0,0.204,10mbit,none,1,0,0.155,500kbit,none
2026-01-19T20:18:59.695343Z,1,0,0.443,50mbit,none,1,0,0.185,10mbit,none,1,0,0.205,500kbit,none
2026-01-19T20:19:01.695251Z,1,0,0.965,50mbit,none,1,0,0.185,10mbit,none,1,0,0.183,500kbit,none
2026-01-19T20:19:03.695618Z,1,0,0.971,50mbit,none,1,0,0.188,10mbit,none,1,0,0.192,500kbit,none
2026-01-19T20:19:05.695366Z,1,0,0.918,50mbit,none,1,0,,10mbit,none,1,0,0.175,500kbit,none
2026-01-19T20:19:07.695960Z,1,0,0.968,50mbit,none,1,0,0.167,10mbit,none,1,0,0.174,500kbit,none
2026-01-19T20:19:09.695276Z,1,0,0.540,50mbit,none,1,0,0.257,10mbit,none,1,0,0.171,500kbit,none
2026-01-19T20:19:11.695488Z,1,0,0.830,50mbit,none,1,0,0.147,10mbit,none,1,0,0.164,500kbit,none
2026-01-19T20:19:13.695341Z,1,0,0.376,50mbit,none,1,0,0.190,10mbit,none,1,0,0.493,500kbit,none
2026-01-19T20:19:15.696044Z,1,0,0.820,50mbit,none,1,0,0.224,10mbit,none,1,0,0.158,500kbit,none
2026-01-19T20:19:17.695408Z,1,0,1.082,50mbit,none,1,0,0.306,10mbit,urllc_warn,1,0,0.180,500kbit,none
2026-01-19T20:19:19.694997Z,1,0,0.934,50mbit,none,1,0,,10mbit,none,1,0,0.155,500kbit,none
2026-01-19T20:19:21.695869Z,1,0,0.906,50mbit,none,1,64,,10mbit,none,1,0,0.165,500kbit,none
2026-01-19T20:19:23.696295Z,1,0,0.337,50mbit,none,1,64,,10mbit,none,1,0,0.186,500kbit,none
2026-01-19T20:19:25.695517Z,1,0,0.372,50mbit,none,1,64,0.606,10mbit,urllc_self_alert,1,0,0.176,500kbit,none
2026-01-19T20:19:27.695874Z,1,0,0.320,50mbit,none,1,0,,10mbit,none,1,0,0.163,500kbit,none
2026-01-19T20:19:29.695595Z,1,0,0.966,50mbit,none,1,0,,10mbit,none,1,0,0.211,500kbit,none
2026-01-19T20:19:31.695593Z,1,0,0.922,50mbit,none,1,0,0.230,10mbit,none,1,0,0.216,500kbit,none
2026-01-19T20:19:33.696215Z,1,0,0.907,50mbit,none,1,0,0.190,10mbit,none,1,0,0.159,500kbit,none
2026-01-19T20:19:35.695901Z,1,0,0.295,50mbit,none,1,0,0.245,10mbit,none,1,0,0.175,500kbit,none
2026-01-19T20:19:37.695644Z,1,0,0.362,50mbit,none,1,0,0.129,10mbit,none,1,0,0.230,500kbit,none
2026-01-19T20:19:39.695636Z,1,0,0.411,50mbit,none,1,0,0.208,10mbit,none,1,0,0.168,500kbit,none
2026-01-19T20:19:41.695624Z,1,0,0.317,50mbit,none,1,0,0.131,10mbit,none,1,0,0.128,500kbit,none
2026-01-19T20:19:43.695019Z,1,0,0.943,50mbit,none,1,0,,10mbit,none,1,0,0.221,500kbit,none
2026-01-19T20:19:45.694607Z,1,0,0.890,50mbit,none,1,0,0.181,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T20:19:47.696178Z,1,0,0.409,50mbit,none,1,0,0.198,10mbit,none,1,0,0.148,500kbit,restore
2026-01-19T20:19:49.695396Z,1,0,0.900,50mbit,none,1,0,0.163,10mbit,none,1,0,0.167,500kbit,none
2026-01-19T20:19:51.695510Z,1,0,0.784,50mbit,none,1,0,0.200,10mbit,none,1,0,0.207,500kbit,none
2026-01-19T20:19:53.696244Z,1,0,0.906,50mbit,none,1,0,0.174,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T20:19:55.696039Z,1,0,0.910,50mbit,none,1,0,0.178,10mbit,none,1,0,0.159,500kbit,restore
2026-01-19T20:19:57.695344Z,1,0,0.303,50mbit,none,1,0,0.142,10mbit,none,1,0,0.162,500kbit,none
2026-01-19T20:19:59.695030Z,1,0,0.263,50mbit,none,1,0,0.129,10mbit,none,1,0,0.182,500kbit,none
2026-01-19T20:20:01.695193Z,1,0,0.998,50mbit,none,1,0,,10mbit,none,1,0,0.167,500kbit,none
2026-01-19T20:20:03.695642Z,1,0,0.730,50mbit,none,1,0,0.173,10mbit,none,1,0,0.188,500kbit,none
2026-01-19T20:20:05.695487Z,1,0,0.890,50mbit,none,1,0,0.186,10mbit,none,1,0,0.146,500kbit,none
2026-01-19T20:20:07.695527Z,1,0,0.991,50mbit,none,1,0,0.196,10mbit,none,1,0,0.148,500kbit,none
2026-01-19T20:20:09.695801Z,1,0,0.978,50mbit,none,1,0,,10mbit,none,1,0,0.182,500kbit,none
