ts,embb_rate,urllc_rate,mmtc_rate,action,layer,reason,embb_bps,embb_ewma,embb_slope,urllc_rtt,predicted_urllc_rtt
2025-12-25T18:43:59.738299Z,40mbit,10mbit,800kbit,none,,,16672,15661,598,0.313,6.938
2025-12-25T18:44:00.241420Z,40mbit,10mbit,800kbit,none,,,15440,15595,169,0.309,6.209
2025-12-25T18:44:00.738478Z,40mbit,10mbit,800kbit,none,,,15440,15548,238,0.345,7.439
2025-12-25T18:44:01.239633Z,40mbit,10mbit,800kbit,none,,,13840,15036,-192,0.203,8.350
2025-12-25T18:44:01.740215Z,40mbit,10mbit,800kbit,none,,,13840,14677,-984,0.909,6.708
2025-12-25T18:44:02.240374Z,40mbit,10mbit,800kbit,none,,,15440,14906,-689,0.909,6.332
2025-12-25T18:44:02.741256Z,40mbit,10mbit,800kbit,none,,,15040,14946,-602,0.909,7.986
2025-12-25T18:44:03.240212Z,40mbit,10mbit,800kbit,none,,,13840,14614,-421,0.906,8.068
2025-12-25T18:44:03.738409Z,40mbit,10mbit,800kbit,none,,,15440,14862,184,0.902,6.518
2025-12-25T18:44:04.239281Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15840,15155,249,0.873,6.977
2025-12-25T18:44:04.738690Z,40mbit,10mbit,800kbit,none,,,13840,14760,-185,0.873,8.089
2025-12-25T18:44:05.240288Z,40mbit,10mbit,800kbit,none,,,13840,14484,-129,0.873,8.317
2025-12-25T18:44:05.739085Z,40mbit,10mbit,800kbit,none,,,7520,12395,-2466,0.873,6.677
2025-12-25T18:44:06.239020Z,40mbit,10mbit,800kbit,none,,,19360,14484,-670,0.871,5.532
2025-12-25T18:44:06.740239Z,40mbit,10mbit,800kbit,none,,,15440,14771,10,0.170,7.617
2025-12-25T18:44:07.238385Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,14971,487,0.179,9.425
2025-12-25T18:44:07.739052Z,40mbit,10mbit,800kbit,none,,,15440,15112,2717,0.188,5.594
2025-12-25T18:44:08.238810Z,40mbit,10mbit,800kbit,none,,,13440,14610,125,0.187,5.586
2025-12-25T18:44:08.739747Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13840,14379,-391,0.184,7.644
2025-12-25T18:44:09.238282Z,40mbit,10mbit,800kbit,none,,,15040,14577,-394,0.167,8.108
2025-12-25T18:44:09.738312Z,40mbit,10mbit,800kbit,none,,,15440,14836,-275,0.165,6.986
2025-12-25T18:44:10.240167Z,40mbit,10mbit,800kbit,none,,,15440,15017,406,0.326,5.374
2025-12-25T18:44:10.738302Z,40mbit,10mbit,800kbit,none,,,15840,15264,884,0.366,7.285
2025-12-25T18:44:11.239171Z,40mbit,10mbit,800kbit,none,,,15440,15316,739,0.372,7.250
2025-12-25T18:44:11.739124Z,40mbit,10mbit,800kbit,none,,,5920,12497,-2338,0.380,6.385
2025-12-25T18:44:12.240400Z,40mbit,10mbit,800kbit,none,,,23360,15756,739,0.363,4.724
2025-12-25T18:44:12.738287Z,40mbit,10mbit,800kbit,none,,,8880,13693,-1570,0.197,7.345
2025-12-25T18:44:13.239790Z,40mbit,10mbit,800kbit,none,,,17984,14980,-336,0.180,8.606
2025-12-25T18:44:13.738941Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,15118,2620,0.947,4.863
2025-12-25T18:44:14.239296Z,40mbit,10mbit,800kbit,none,,,15840,15334,-421,0.947,6.279
2025-12-25T18:44:14.738730Z,40mbit,10mbit,800kbit,none,,,13840,14886,1192,0.997,5.290
2025-12-25T18:44:15.240120Z,40mbit,10mbit,800kbit,none,,,13440,14452,-528,1.005,7.723
2025-12-25T18:44:15.738520Z,40mbit,10mbit,800kbit,none,,,15840,14868,-249,1.024,5.703
2025-12-25T18:44:16.241080Z,40mbit,10mbit,800kbit,none,,,15840,15160,-174,1.024,5.494
2025-12-25T18:44:16.738300Z,40mbit,10mbit,800kbit,none,,,15840,15364,477,1.024,7.816
2025-12-25T18:44:17.239004Z,40mbit,10mbit,800kbit,none,,,13440,14786,334,1.024,6.468
2025-12-25T18:44:17.740169Z,40mbit,10mbit,800kbit,none,,,15440,14982,114,1.001,6.149
2025-12-25T18:44:18.239317Z,40mbit,10mbit,800kbit,none,,,15440,15119,-40,0.235,6.231
2025-12-25T18:44:18.738991Z,40mbit,10mbit,800kbit,none,,,16672,15585,221,0.172,9.607
2025-12-25T18:44:19.239169Z,40mbit,10mbit,800kbit,none,,,15040,15421,635,0.173,7.115
2025-12-25T18:44:19.740513Z,40mbit,10mbit,800kbit,none,,,13440,14827,-155,0.150,7.224
2025-12-25T18:44:20.239918Z,40mbit,10mbit,800kbit,none,,,13440,14411,-708,0.150,6.773
2025-12-25T18:44:20.739271Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13440,14119,-1465,0.146,7.444
2025-12-25T18:44:21.238232Z,40mbit,10mbit,800kbit,none,,,16672,14885,-536,0.146,7.659
2025-12-25T18:44:21.740025Z,40mbit,10mbit,800kbit,none,,,16272,15301,474,0.146,6.774
2025-12-25T18:44:22.239999Z,40mbit,10mbit,800kbit,none,,,15440,15342,931,0.146,7.196
2025-12-25T18:44:22.738482Z,40mbit,10mbit,800kbit,none,,,15440,15372,1252,0.149,6.711
2025-12-25T18:44:23.239058Z,40mbit,10mbit,800kbit,none,,,15440,15392,507,0.153,7.416
2025-12-25T18:44:23.738445Z,40mbit,10mbit,800kbit,none,,,15840,15526,225,0.358,7.497
2025-12-25T18:44:24.240151Z,40mbit,10mbit,800kbit,none,,,15440,15500,157,0.349,7.651
2025-12-25T18:44:24.738788Z,40mbit,10mbit,800kbit,none,,,10160,13898,-1473,0.353,7.070
2025-12-25T18:44:25.240253Z,40mbit,10mbit,800kbit,none,,,19520,15584,192,0.455,5.911
2025-12-25T18:44:25.739342Z,40mbit,10mbit,800kbit,none,,,15040,15421,-105,0.917,7.214
2025-12-25T18:44:26.238263Z,40mbit,10mbit,800kbit,none,,,13440,14827,-673,0.721,8.776
2025-12-25T18:44:26.738300Z,40mbit,10mbit,800kbit,none,,,7920,12754,-1143,0.735,6.936
2025-12-25T18:44:27.240809Z,40mbit,10mbit,800kbit,none,,,22560,15696,111,0.728,4.232
2025-12-25T18:44:27.740439Z,40mbit,10mbit,800kbit,none,,,16672,15989,567,0.728,6.993
2025-12-25T18:44:28.239548Z,40mbit,10mbit,800kbit,none,,,13440,15224,397,0.612,10.229
2025-12-25T18:44:28.738703Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,10160,13705,950,0.168,7.707
2025-12-25T18:44:29.240283Z,40mbit,10mbit,800kbit,none,,,20720,15809,113,0.158,2.905
2025-12-25T18:44:29.738534Z,40mbit,10mbit,800kbit,none,,,15840,15818,-170,0.148,7.919
2025-12-25T18:44:30.238913Z,40mbit,10mbit,800kbit,none,,,14672,15474,250,0.158,11.794
2025-12-25T18:44:30.739555Z,40mbit,10mbit,800kbit,none,,,15840,15584,1879,0.165,7.022
2025-12-25T18:44:31.240078Z,40mbit,10mbit,800kbit,none,,,13440,14940,-868,0.154,3.450
2025-12-25T18:44:31.739210Z,40mbit,10mbit,800kbit,none,,,11840,14010,-1807,0.151,8.651
2025-12-25T18:44:32.240330Z,40mbit,10mbit,800kbit,none,,,13440,13839,-1635,0.151,8.962
2025-12-25T18:44:32.738683Z,40mbit,10mbit,800kbit,none,,,16672,14689,-895,0.156,6.394
2025-12-25T18:44:33.240384Z,40mbit,10mbit,800kbit,none,,,13440,14314,-626,0.153,4.672
2025-12-25T18:44:33.738914Z,40mbit,10mbit,800kbit,none,,,15440,14652,641,0.791,9.087
2025-12-25T18:44:34.238665Z,40mbit,10mbit,800kbit,none,,,15440,14888,1049,1.325,6.819
2025-12-25T18:44:34.741228Z,40mbit,10mbit,800kbit,none,,,15440,15053,364,1.337,6.331
2025-12-25T18:44:35.240091Z,40mbit,10mbit,800kbit,none,,,15440,15169,855,1.337,7.010
2025-12-25T18:44:35.740011Z,40mbit,10mbit,800kbit,none,,,15440,15250,598,1.337,8.917
2025-12-25T18:44:36.240006Z,40mbit,10mbit,800kbit,none,,,15440,15307,419,1.339,6.492
2025-12-25T18:44:36.740551Z,40mbit,10mbit,800kbit,none,,,15040,15227,173,1.342,6.612
2025-12-25T18:44:37.238815Z,40mbit,10mbit,800kbit,none,,,15440,15291,121,1.342,8.691
2025-12-25T18:44:37.738779Z,40mbit,10mbit,800kbit,none,,,10160,13751,-1499,0.723,7.411
2025-12-25T18:44:38.238570Z,40mbit,10mbit,800kbit,none,,,19072,15347,40,0.677,6.624
2025-12-25T18:44:38.739231Z,40mbit,10mbit,800kbit,none,,,15440,15375,148,0.666,7.423
2025-12-25T18:44:39.239301Z,40mbit,10mbit,800kbit,none,,,15440,15394,103,0.660,9.464
2025-12-25T18:44:39.738526Z,40mbit,10mbit,800kbit,none,,,13840,14928,1176,0.657,7.254
2025-12-25T18:44:40.240123Z,40mbit,10mbit,800kbit,none,,,15872,15211,-136,0.644,7.201
2025-12-25T18:44:40.738902Z,40mbit,10mbit,800kbit,none,,,15840,15400,24,0.644,7.185
2025-12-25T18:44:41.238878Z,40mbit,10mbit,800kbit,none,,,15440,15412,17,0.153,9.062
2025-12-25T18:44:41.738331Z,40mbit,10mbit,800kbit,none,,,15440,15420,492,0.158,8.493
2025-12-25T18:44:42.239060Z,40mbit,10mbit,800kbit,none,,,15440,15426,214,1.096,6.084
2025-12-25T18:44:42.738475Z,40mbit,10mbit,800kbit,none,,,16272,15680,279,1.088,7.431
2025-12-25T18:44:43.240285Z,40mbit,10mbit,800kbit,none,,,14272,15257,-154,1.085,8.584
2025-12-25T18:44:43.739185Z,40mbit,10mbit,800kbit,none,,,11120,14016,-1404,1.441,8.605
2025-12-25T18:44:44.240354Z,40mbit,10mbit,800kbit,none,,,18960,15499,73,1.444,5.410
2025-12-25T18:44:44.741337Z,40mbit,10mbit,800kbit,none,,,15440,15481,-198,1.444,7.899
2025-12-25T18:44:45.239699Z,40mbit,10mbit,800kbit,none,,,15440,15469,211,0.511,9.567
2025-12-25T18:44:45.738524Z,40mbit,10mbit,800kbit,none,,,8880,13492,-523,0.520,7.934
2025-12-25T18:44:46.240375Z,40mbit,10mbit,800kbit,none,,,21200,15804,305,0.520,5.590
2025-12-25T18:44:46.738748Z,40mbit,10mbit,800kbit,none,,,10160,14111,-1370,0.520,7.295
2025-12-25T18:44:47.240135Z,40mbit,10mbit,800kbit,none,,,17920,15253,-215,0.520,11.275
2025-12-25T18:44:47.738779Z,40mbit,10mbit,800kbit,none,,,15840,15429,1937,0.514,6.934
2025-12-25T18:44:48.238359Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,15432,-371,0.160,5.462
2025-12-25T18:44:48.738964Z,40mbit,10mbit,800kbit,none,,,15440,15434,1323,0.155,6.799
2025-12-25T18:44:49.240290Z,40mbit,10mbit,800kbit,none,,,13840,14956,-297,0.155,8.907
2025-12-25T18:44:49.739030Z,40mbit,10mbit,800kbit,none,,,7920,12845,-2584,0.155,7.615
2025-12-25T18:44:50.240503Z,40mbit,10mbit,800kbit,none,,,21360,15399,-32,0.155,3.208
2025-12-25T18:44:50.739020Z,40mbit,10mbit,800kbit,none,,,8880,13443,-1991,0.211,8.446
2025-12-25T18:44:51.239953Z,40mbit,10mbit,800kbit,none,,,21200,15770,814,0.209,7.440
2025-12-25T18:44:51.740329Z,40mbit,10mbit,800kbit,none,,,16272,15921,3075,0.209,5.345
2025-12-25T18:44:52.240342Z,40mbit,10mbit,800kbit,none,,,13840,15296,-103,0.215,6.622
2025-12-25T18:44:52.738761Z,40mbit,10mbit,800kbit,none,,,10992,14005,561,0.793,7.103
2025-12-25T18:44:53.239513Z,40mbit,10mbit,800kbit,none,,,20752,16029,258,0.793,6.400
2025-12-25T18:44:53.740434Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13840,15372,-548,0.791,7.696
2025-12-25T18:44:54.240273Z,40mbit,10mbit,800kbit,none,,,13440,14792,-504,0.737,6.785
2025-12-25T18:44:54.738408Z,40mbit,10mbit,800kbit,none,,,15840,15106,1101,0.737,6.795
2025-12-25T18:44:55.239943Z,40mbit,10mbit,800kbit,none,,,15840,15326,-702,0.737,5.168
2025-12-25T18:44:55.738489Z,40mbit,10mbit,800kbit,none,,,13440,14760,-611,0.734,7.160
2025-12-25T18:44:56.240102Z,40mbit,10mbit,800kbit,none,,,15040,14844,51,0.732,8.050
2025-12-25T18:44:56.740569Z,40mbit,10mbit,800kbit,none,,,16672,15392,285,0.182,7.396
2025-12-25T18:44:57.238465Z,40mbit,10mbit,800kbit,none,,,13840,14926,-399,0.191,5.236
2025-12-25T18:44:57.739040Z,40mbit,10mbit,800kbit,none,,,13440,14480,-279,0.191,9.986
2025-12-25T18:44:58.240347Z,40mbit,10mbit,800kbit,none,,,13840,14288,-555,0.189,7.413
2025-12-25T18:44:58.739222Z,40mbit,10mbit,800kbit,none,,,15840,14754,-638,0.195,5.717
2025-12-25T18:44:59.240370Z,40mbit,10mbit,800kbit,none,,,13840,14479,-447,0.195,6.691
2025-12-25T18:44:59.740951Z,40mbit,10mbit,800kbit,none,,,15840,14887,407,0.195,9.327
2025-12-25T18:45:00.241383Z,40mbit,10mbit,800kbit,none,,,15040,14933,644,0.207,6.083
2025-12-25T18:45:00.738451Z,40mbit,10mbit,800kbit,none,,,8880,13117,-1636,0.207,6.289
2025-12-25T18:45:01.240458Z,40mbit,10mbit,800kbit,none,,,20352,15287,808,0.196,7.263
2025-12-25T18:45:01.741409Z,40mbit,10mbit,800kbit,none,,,15840,15453,565,0.196,7.531
2025-12-25T18:45:02.238733Z,40mbit,10mbit,800kbit,none,,,13840,14969,35,0.191,7.005
2025-12-25T18:45:02.738800Z,40mbit,10mbit,800kbit,none,,,8752,13104,-13,0.191,6.327
2025-12-25T18:45:03.238298Z,40mbit,10mbit,800kbit,none,,,19792,15110,-177,0.190,5.543
2025-12-25T18:45:03.741308Z,40mbit,10mbit,800kbit,none,,,13840,14729,-724,0.190,6.600
2025-12-25T18:45:04.238820Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,14942,-26,0.362,8.940
2025-12-25T18:45:04.739326Z,40mbit,10mbit,800kbit,none,,,7520,12715,-388,0.362,6.816
2025-12-25T18:45:05.238902Z,40mbit,10mbit,800kbit,none,,,23792,16038,928,0.359,2.690
2025-12-25T18:45:05.738341Z,40mbit,10mbit,800kbit,none,,,9120,13963,-766,0.416,6.799
2025-12-25T18:45:06.238966Z,40mbit,10mbit,800kbit,none,,,20960,16062,1119,0.414,11.196
2025-12-25T18:45:06.740644Z,40mbit,10mbit,800kbit,none,,,15840,15995,3279,0.414,6.164
2025-12-25T18:45:07.238515Z,40mbit,10mbit,800kbit,none,,,15440,15828,-209,0.414,4.708
2025-12-25T18:45:07.738385Z,40mbit,10mbit,800kbit,none,,,13440,15112,1149,0.425,6.266
2025-12-25T18:45:08.240033Z,40mbit,10mbit,800kbit,none,,,15040,15090,-971,0.425,7.778
2025-12-25T18:45:08.740763Z,40mbit,10mbit,800kbit,none,,,13840,14715,-1280,0.425,6.164
2025-12-25T18:45:09.239224Z,40mbit,10mbit,800kbit,none,,,13440,14332,-1496,0.254,4.905
2025-12-25T18:45:09.738896Z,40mbit,10mbit,800kbit,none,,,11120,13368,-1743,0.254,7.654
2025-12-25T18:45:10.239330Z,40mbit,10mbit,800kbit,none,,,19360,15166,75,0.254,3.531
2025-12-25T18:45:10.738382Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13440,14648,-66,0.286,6.803
2025-12-25T18:45:11.241369Z,40mbit,10mbit,800kbit,none,,,13440,14285,-46,0.286,7.945
2025-12-25T18:45:11.739338Z,40mbit,10mbit,800kbit,none,,,16672,15001,1632,0.221,6.916
2025-12-25T18:45:12.239703Z,40mbit,10mbit,800kbit,none,,,13840,14653,-513,0.225,5.291
2025-12-25T18:45:12.740195Z,40mbit,10mbit,800kbit,none,,,13840,14409,-239,0.225,7.855
2025-12-25T18:45:13.238937Z,40mbit,10mbit,800kbit,none,,,15040,14598,312,0.216,7.631
2025-12-25T18:45:13.738323Z,40mbit,10mbit,800kbit,none,,,7920,12594,-2406,0.215,6.940
2025-12-25T18:45:14.238946Z,40mbit,10mbit,800kbit,none,,,23360,15824,1171,0.248,2.887
2025-12-25T18:45:14.738365Z,40mbit,10mbit,800kbit,none,,,15440,15709,1299,0.235,8.371
2025-12-25T18:45:15.239681Z,40mbit,10mbit,800kbit,none,,,15840,15748,1149,0.230,9.014
2025-12-25T18:45:15.739276Z,40mbit,10mbit,800kbit,none,,,11120,14359,1764,0.228,5.017
2025-12-25T18:45:16.240128Z,40mbit,10mbit,800kbit,none,,,16960,15139,-684,0.228,4.949
2025-12-25T18:45:16.738876Z,40mbit,10mbit,800kbit,none,,,10160,13645,-2063,0.228,7.707
2025-12-25T18:45:17.240532Z,40mbit,10mbit,800kbit,none,,,19920,15528,-220,0.228,8.373
2025-12-25T18:45:17.738365Z,40mbit,10mbit,800kbit,none,,,8880,13533,-826,0.342,6.547
2025-12-25T18:45:18.238715Z,40mbit,10mbit,800kbit,none,,,21200,15833,693,0.263,5.458
2025-12-25T18:45:18.738438Z,40mbit,10mbit,800kbit,none,,,15440,15715,2069,0.917,6.589
2025-12-25T18:45:19.239287Z,40mbit,10mbit,800kbit,none,,,16272,15882,354,0.910,9.218
2025-12-25T18:45:19.738477Z,40mbit,10mbit,800kbit,none,,,14672,15519,1985,0.910,7.024
2025-12-25T18:45:20.241145Z,40mbit,10mbit,800kbit,none,,,15440,15495,-338,0.911,5.609
2025-12-25T18:45:20.739096Z,40mbit,10mbit,800kbit,none,,,5920,12622,-3092,0.911,7.921
2025-12-25T18:45:21.238486Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,22960,15724,-158,0.833,5.057
2025-12-25T18:45:21.738349Z,40mbit,10mbit,800kbit,none,,,13840,15158,-360,0.833,8.834
2025-12-25T18:45:22.241363Z,40mbit,10mbit,800kbit,none,,,16272,15492,-2,0.841,7.463
2025-12-25T18:45:22.740033Z,40mbit,10mbit,800kbit,none,,,13840,14996,2374,0.841,6.355
2025-12-25T18:45:23.240280Z,40mbit,10mbit,800kbit,none,,,11840,14049,-1674,0.841,5.150
2025-12-25T18:45:23.739004Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13440,13866,-1291,0.185,7.610
2025-12-25T18:45:24.240376Z,40mbit,10mbit,800kbit,none,,,15872,14468,-1024,0.185,6.888
2025-12-25T18:45:24.740187Z,40mbit,10mbit,800kbit,none,,,13440,14159,-837,0.193,7.621
2025-12-25T18:45:25.240218Z,40mbit,10mbit,800kbit,none,,,15440,14543,494,0.192,4.758
2025-12-25T18:45:25.738914Z,40mbit,10mbit,800kbit,none,,,8480,12724,-1142,0.154,6.738
2025-12-25T18:45:26.239930Z,40mbit,10mbit,800kbit,none,,,21600,15387,918,0.150,5.083
2025-12-25T18:45:26.738887Z,40mbit,10mbit,800kbit,none,,,15440,15403,1243,0.156,7.408
2025-12-25T18:45:27.240992Z,40mbit,10mbit,800kbit,none,,,15040,15294,750,0.152,8.292
2025-12-25T18:45:27.738727Z,40mbit,10mbit,800kbit,none,,,15840,15457,2733,0.155,5.912
2025-12-25T18:45:28.238445Z,40mbit,10mbit,800kbit,none,,,15872,15582,194,0.151,5.018
2025-12-25T18:45:28.739040Z,40mbit,10mbit,800kbit,none,,,5920,12683,-2719,0.217,7.116
2025-12-25T18:45:29.240286Z,40mbit,10mbit,800kbit,none,,,22560,15646,352,0.214,6.866
2025-12-25T18:45:29.738467Z,40mbit,10mbit,800kbit,none,,,6880,13016,-2441,0.214,6.884
2025-12-25T18:45:30.238272Z,40mbit,10mbit,800kbit,none,,,21136,15452,-129,0.214,5.861
2025-12-25T18:45:30.738901Z,40mbit,10mbit,800kbit,none,,,15440,15448,2765,0.226,5.786
2025-12-25T18:45:31.240539Z,40mbit,10mbit,800kbit,none,,,15040,15326,-320,0.214,6.390
2025-12-25T18:45:31.738925Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,7920,13104,87,0.232,5.523
2025-12-25T18:45:32.239911Z,40mbit,10mbit,800kbit,none,,,24192,16430,978,0.232,5.085
2025-12-25T18:45:32.739947Z,40mbit,10mbit,800kbit,none,,,11840,15053,-395,0.232,7.810
2025-12-25T18:45:33.238393Z,40mbit,10mbit,800kbit,none,,,15440,15169,-156,0.232,6.690
2025-12-25T18:45:33.738261Z,40mbit,10mbit,800kbit,none,,,7920,12994,-109,0.168,6.108
2025-12-25T18:45:34.240116Z,40mbit,10mbit,800kbit,none,,,22960,15984,-446,0.168,3.233
2025-12-25T18:45:34.738898Z,40mbit,10mbit,800kbit,none,,,8880,13852,-1200,0.168,6.011
2025-12-25T18:45:35.238490Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,19600,15577,407,0.186,9.151
2025-12-25T18:45:35.739222Z,40mbit,10mbit,800kbit,none,,,15840,15655,2661,0.179,6.125
2025-12-25T18:45:36.239255Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,15591,-393,0.188,3.871
2025-12-25T18:45:36.739037Z,40mbit,10mbit,800kbit,none,,,5920,12689,-1163,0.188,6.268
2025-12-25T18:45:37.240049Z,40mbit,10mbit,800kbit,none,,,22960,15770,193,0.217,5.301
2025-12-25T18:45:37.739155Z,40mbit,10mbit,800kbit,none,,,7520,13295,-2360,0.219,6.174
2025-12-25T18:45:38.239359Z,40mbit,10mbit,800kbit,none,,,22560,16074,483,0.219,5.147
2025-12-25T18:45:38.738761Z,40mbit,10mbit,800kbit,none,,,7920,13628,938,0.214,6.595
2025-12-25T18:45:39.241304Z,40mbit,10mbit,800kbit,none,,,22560,16307,537,0.207,4.767
2025-12-25T18:45:39.738867Z,40mbit,10mbit,800kbit,none,,,11952,15001,1705,0.216,5.063
2025-12-25T18:45:40.239246Z,40mbit,10mbit,800kbit,none,,,16464,15439,-634,0.170,8.532
2025-12-25T18:45:40.738763Z,40mbit,10mbit,800kbit,none,,,7920,13183,-444,0.170,5.248
2025-12-25T18:45:41.240432Z,40mbit,10mbit,800kbit,none,,,22560,15996,-311,0.167,2.978
2025-12-25T18:45:41.740454Z,40mbit,10mbit,800kbit,none,,,15440,15829,828,0.157,6.964
2025-12-25T18:45:42.239325Z,40mbit,10mbit,800kbit,none,,,15040,15592,152,0.157,8.462
2025-12-25T18:45:42.738288Z,40mbit,10mbit,800kbit,none,,,8880,13578,394,0.359,5.266
2025-12-25T18:45:43.240157Z,40mbit,10mbit,800kbit,none,,,21200,15865,-131,0.345,2.314
2025-12-25T18:45:43.740036Z,40mbit,10mbit,800kbit,none,,,15440,15737,-92,0.352,7.436
2025-12-25T18:45:44.240333Z,40mbit,10mbit,800kbit,none,,,15440,15648,55,0.350,9.647
2025-12-25T18:45:44.738802Z,40mbit,10mbit,800kbit,none,,,7520,13209,-369,0.363,7.140
2025-12-25T18:45:45.238322Z,40mbit,10mbit,800kbit,none,,,20960,15534,-330,0.363,2.815
2025-12-25T18:45:45.738428Z,40mbit,10mbit,800kbit,none,,,7920,13250,-2487,0.171,8.204
2025-12-25T18:45:46.240391Z,40mbit,10mbit,800kbit,none,,,19360,15083,-565,0.853,10.405
2025-12-25T18:45:46.738746Z,40mbit,10mbit,800kbit,none,,,8480,13102,-107,0.848,6.186
2025-12-25T18:45:47.240326Z,40mbit,10mbit,800kbit,none,,,19600,15051,-483,0.849,4.022
2025-12-25T18:45:47.738571Z,40mbit,10mbit,800kbit,none,,,7920,12912,-338,0.856,6.501
2025-12-25T18:45:48.240034Z,40mbit,10mbit,800kbit,none,,,22960,15926,843,0.855,8.451
2025-12-25T18:45:48.739315Z,40mbit,10mbit,800kbit,none,,,15040,15660,2558,0.190,5.624
2025-12-25T18:45:49.241339Z,40mbit,10mbit,800kbit,none,,,15440,15594,542,0.186,6.225
2025-12-25T18:45:49.739231Z,40mbit,10mbit,800kbit,none,,,15440,15548,2635,0.291,5.671
2025-12-25T18:45:50.238563Z,40mbit,10mbit,800kbit,none,,,13440,14915,-1010,0.291,5.045
2025-12-25T18:45:50.740146Z,40mbit,10mbit,800kbit,none,,,15440,15072,-587,0.291,5.779
2025-12-25T18:45:51.241406Z,40mbit,10mbit,800kbit,none,,,15040,15063,-531,0.276,5.918
2025-12-25T18:45:51.739172Z,40mbit,10mbit,800kbit,none,,,7920,12920,-2627,0.289,7.267
2025-12-25T18:45:52.238300Z,40mbit,10mbit,800kbit,none,,,20960,15332,416,0.289,2.746
2025-12-25T18:45:52.738709Z,40mbit,10mbit,800kbit,none,,,15440,15364,291,0.279,7.550
2025-12-25T18:45:53.238538Z,40mbit,10mbit,800kbit,none,,,16272,15636,573,0.279,8.156
2025-12-25T18:45:53.739018Z,40mbit,10mbit,800kbit,none,,,5920,12721,-198,0.291,6.798
2025-12-25T18:45:54.238654Z,40mbit,10mbit,800kbit,none,,,22560,15673,341,0.634,4.101
2025-12-25T18:45:54.739081Z,40mbit,10mbit,800kbit,none,,,13440,15003,-361,0.643,7.853
2025-12-25T18:45:55.240099Z,40mbit,10mbit,800kbit,none,,,15440,15134,-502,0.643,10.792
2025-12-25T18:45:55.738370Z,40mbit,10mbit,800kbit,none,,,8880,13257,536,0.762,6.622
2025-12-25T18:45:56.241359Z,40mbit,10mbit,800kbit,none,,,19600,15160,-512,0.762,3.222
2025-12-25T18:45:56.738338Z,40mbit,10mbit,800kbit,none,,,11120,13948,-1054,0.769,6.503
2025-12-25T18:45:57.238474Z,40mbit,10mbit,800kbit,none,,,18112,15197,63,0.769,10.326
2025-12-25T18:45:57.740332Z,40mbit,10mbit,800kbit,none,,,13840,14790,1532,0.816,6.287
2025-12-25T18:45:58.238789Z,40mbit,10mbit,800kbit,none,,,13440,14385,-775,0.816,3.951
2025-12-25T18:45:58.738776Z,40mbit,10mbit,800kbit,none,,,8880,12733,-1214,0.376,7.089
2025-12-25T18:45:59.238515Z,40mbit,10mbit,800kbit,none,,,20800,15153,-43,0.356,6.415
2025-12-25T18:45:59.738883Z,40mbit,10mbit,800kbit,none,,,16272,15489,698,0.216,6.838
2025-12-25T18:46:00.239306Z,40mbit,10mbit,800kbit,none,,,13440,14874,489,0.207,5.600
2025-12-25T18:46:00.739188Z,40mbit,10mbit,800kbit,none,,,7920,12788,54,0.207,7.558
2025-12-25T18:46:01.238875Z,40mbit,10mbit,800kbit,none,,,20560,15119,-33,0.262,2.735
2025-12-25T18:46:01.738411Z,40mbit,10mbit,800kbit,none,,,7520,12839,-2649,0.278,7.106
2025-12-25T18:46:02.238483Z,40mbit,10mbit,800kbit,none,,,22960,15875,1001,0.282,7.804
2025-12-25T18:46:02.740784Z,40mbit,10mbit,800kbit,none,,,15040,15625,2837,0.287,6.548
2025-12-25T18:46:03.239080Z,40mbit,10mbit,800kbit,none,,,15440,15569,449,0.303,4.773
2025-12-25T18:46:03.738817Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,7520,13154,314,0.187,6.078
2025-12-25T18:46:04.239623Z,40mbit,10mbit,800kbit,none,,,22560,15976,100,0.203,5.916
2025-12-25T18:46:04.738249Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,7920,13559,-2065,0.212,6.363
2025-12-25T18:46:05.238864Z,40mbit,10mbit,800kbit,none,,,20960,15779,210,0.232,6.633
2025-12-25T18:46:05.740462Z,40mbit,10mbit,800kbit,none,,,13840,15197,2043,0.212,6.226
2025-12-25T18:46:06.238668Z,40mbit,10mbit,800kbit,none,,,15440,15270,-705,0.233,5.049
2025-12-25T18:46:06.740197Z,40mbit,10mbit,800kbit,none,,,15840,15441,1881,0.233,4.996
